"Date","Site.Name","COUNTY","meanLat","meanLong","month","year","PM2.5","Ozone"
2020-06-18,"Bryson City","Swain",35.434767,-83.442133,6,2020,NA,27.5
2020-06-18,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,29,29
2020-06-18,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,55,38.5
2020-06-18,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,58,30
2020-06-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,36.5
2020-06-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,48,60.5
2020-06-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,48,39
2020-06-18,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,54,36.5
2020-06-18,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,32
2020-06-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,53,40
2020-06-18,"Millbrook School","Wake",35.856111,-78.574167,6,2020,62.5,42.5
2020-06-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,55,40
2020-06-18,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,58,55
2020-06-19,"Bryson City","Swain",35.434767,-83.442133,6,2020,NA,31.5
2020-06-19,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,36,35
2020-06-19,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,57,38.5
2020-06-19,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,58,41
2020-06-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,32,45
2020-06-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,46.5,47.5
2020-06-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,56.3333333333333,40
2020-06-19,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,59,27
2020-06-19,"Linville Falls","Avery",35.972347,-81.933072,6,2020,42,30
2020-06-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,53,48
2020-06-19,"Millbrook School","Wake",35.856111,-78.574167,6,2020,58.3333333333333,51.5
2020-06-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,54.5,58
2020-06-19,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,57,53.5
2020-06-20,"Bryson City","Swain",35.434767,-83.442133,6,2020,NA,34.5
2020-06-20,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,47,40
2020-06-20,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,57,42.5
2020-06-20,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,37,38
2020-06-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,38.5
2020-06-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,55,45
2020-06-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,52,40
2020-06-20,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,35,43
2020-06-20,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,39
2020-06-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,43,44.5
2020-06-20,"Millbrook School","Wake",35.856111,-78.574167,6,2020,38,51
2020-06-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,38,48.5
2020-06-20,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,43,57.5
2020-06-21,"Bryson City","Swain",35.434767,-83.442133,6,2020,NA,29
2020-06-21,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,50,43.5
2020-06-21,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,41,37.5
2020-06-21,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,48,40.5
2020-06-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,43.5
2020-06-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,48,42.5
2020-06-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,37,37.5
2020-06-21,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,44,42
2020-06-21,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,32.5
2020-06-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,39,41.5
2020-06-21,"Millbrook School","Wake",35.856111,-78.574167,6,2020,51.5,45
2020-06-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,47,47
2020-06-21,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,53,41
2020-06-22,"Bryson City","Swain",35.434767,-83.442133,6,2020,23,31
2020-06-22,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,54,41.5
2020-06-22,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,32,44
2020-06-22,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,28,40
2020-06-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,15,42.5
2020-06-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,33.5,49.5
2020-06-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,32,45.5
2020-06-22,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,49,38.5
2020-06-22,"Linville Falls","Avery",35.972347,-81.933072,6,2020,20,32
2020-06-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,28,44.5
2020-06-22,"Millbrook School","Wake",35.856111,-78.574167,6,2020,43,41
2020-06-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,49,41
2020-06-22,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,53,39
2020-06-23,"Bryson City","Swain",35.434767,-83.442133,6,2020,23,31.5
2020-06-23,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,58,36.5
2020-06-23,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,37,41
2020-06-23,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,30,43.5
2020-06-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,39.5
2020-06-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,26,43.5
2020-06-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,29,43
2020-06-23,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,47,41
2020-06-23,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,33.5
2020-06-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,25,44
2020-06-23,"Millbrook School","Wake",35.856111,-78.574167,6,2020,38.5,41.5
2020-06-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,54,39.5
2020-06-23,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,46,37
2020-06-24,"Bryson City","Swain",35.434767,-83.442133,6,2020,25,23.5
2020-06-24,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,38,43
2020-06-24,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,34,39
2020-06-24,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,27,38.5
2020-06-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,42.5
2020-06-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,30,36
2020-06-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,30,39
2020-06-24,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,48,44
2020-06-24,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,34
2020-06-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,28,44
2020-06-24,"Millbrook School","Wake",35.856111,-78.574167,6,2020,36.5,44
2020-06-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,45,46
2020-06-24,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,48,38.5
2020-06-25,"Bryson City","Swain",35.434767,-83.442133,6,2020,21,32.5
2020-06-25,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,35,45
2020-06-25,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,35,38.5
2020-06-25,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,42.5,40.5
2020-06-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,21,40.5
2020-06-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,30.5,54.5
2020-06-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,28,37
2020-06-25,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,34,38
2020-06-25,"Linville Falls","Avery",35.972347,-81.933072,6,2020,20,32
2020-06-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,29,40.5
2020-06-25,"Millbrook School","Wake",35.856111,-78.574167,6,2020,41.3333333333333,42.5
2020-06-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,37,42.5
2020-06-25,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,39,43.5
2020-06-26,"Bryson City","Swain",35.434767,-83.442133,6,2020,15,27.5
2020-06-26,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,12,42.5
2020-06-26,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,24,40.5
2020-06-26,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,33,38
2020-06-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,40.5
2020-06-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,26,45
2020-06-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,19,40.5
2020-06-26,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,33,42
2020-06-26,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,33
2020-06-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,13,37.5
2020-06-26,"Millbrook School","Wake",35.856111,-78.574167,6,2020,32.5,40.5
2020-06-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,29,40
2020-06-26,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,28,37.5
2020-06-27,"Bryson City","Swain",35.434767,-83.442133,6,2020,19,33.5
2020-06-27,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,16,50
2020-06-27,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,33,51
2020-06-27,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,30,49
2020-06-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,51
2020-06-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,23,54
2020-06-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,26,53
2020-06-27,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,28,48.5
2020-06-27,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,38
2020-06-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,26,48
2020-06-27,"Millbrook School","Wake",35.856111,-78.574167,6,2020,34.5,61
2020-06-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,29,49.5
2020-06-27,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,33,56
2020-06-28,"Bryson City","Swain",35.434767,-83.442133,6,2020,NA,34.5
2020-06-28,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,27,59.5
2020-06-28,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,30,47
2020-06-28,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,27.5,56.5
2020-06-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,20,47.5
2020-06-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,30.5,71
2020-06-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,23.5,53.5
2020-06-28,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,38,56.5
2020-06-28,"Linville Falls","Avery",35.972347,-81.933072,6,2020,24,38.5
2020-06-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,23,62.5
2020-06-28,"Millbrook School","Wake",35.856111,-78.574167,6,2020,31.6666666666667,70
2020-06-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,39.5,67.5
2020-06-28,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,38,56.5
2020-06-29,"Bryson City","Swain",35.434767,-83.442133,6,2020,NA,38
2020-06-29,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,27,46.5
2020-06-29,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,47,62.5
2020-06-29,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,42,65.5
2020-06-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,47
2020-06-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,35,62.5
2020-06-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,36,64.5
2020-06-29,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,38,58.5
2020-06-29,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,42
2020-06-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,40,70
2020-06-29,"Millbrook School","Wake",35.856111,-78.574167,6,2020,46,63
2020-06-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,40,60
2020-06-29,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,46,58.5
2020-06-30,"Bryson City","Swain",35.434767,-83.442133,6,2020,NA,39
2020-06-30,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,24,39
2020-06-30,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,55,55.5
2020-06-30,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,47,45
2020-06-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,NA,46
2020-06-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,52,46.5
2020-06-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,46,55.5
2020-06-30,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,48,47.5
2020-06-30,"Linville Falls","Avery",35.972347,-81.933072,6,2020,NA,44
2020-06-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,48,54.5
2020-06-30,"Millbrook School","Wake",35.856111,-78.574167,6,2020,54,53.5
2020-06-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,44,48.5
2020-06-30,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,53,49.5
2020-07-01,"Bryson City","Swain",35.434767,-83.442133,7,2020,NA,34.5
2020-07-01,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,17,40
2020-07-01,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,35,42.5
2020-07-01,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,34.5,45
2020-07-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,12,40.5
2020-07-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,23,56
2020-07-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,34,44
2020-07-01,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,35,43
2020-07-01,"Linville Falls","Avery",35.972347,-81.933072,7,2020,25,39.5
2020-07-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,34,44.5
2020-07-01,"Millbrook School","Wake",35.856111,-78.574167,7,2020,36.3333333333333,44.5
2020-07-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,31,43.5
2020-07-01,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,33,44.5
2020-07-02,"Bryson City","Swain",35.434767,-83.442133,7,2020,NA,34
2020-07-02,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,13,39.5
2020-07-02,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,32,42
2020-07-02,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,33,48.5
2020-07-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,38.5
2020-07-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,29,81.5
2020-07-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,26,45.5
2020-07-02,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,36,53
2020-07-02,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,31.5
2020-07-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,27,57
2020-07-02,"Millbrook School","Wake",35.856111,-78.574167,7,2020,38.5,62.5
2020-07-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,29,54
2020-07-02,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,49,48.5
2020-07-03,"Bryson City","Swain",35.434767,-83.442133,7,2020,24,32.5
2020-07-03,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,20,43
2020-07-03,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,54,50.5
2020-07-03,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,51,52.5
2020-07-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,44.5
2020-07-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,51,69.5
2020-07-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,44,54
2020-07-03,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,44,45.5
2020-07-03,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,36
2020-07-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,48,46.5
2020-07-03,"Millbrook School","Wake",35.856111,-78.574167,7,2020,52,55.5
2020-07-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,46,49.5
2020-07-03,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,48,65.5
2020-07-04,"Bryson City","Swain",35.434767,-83.442133,7,2020,51,36.5
2020-07-04,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,14,35
2020-07-04,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,57,42
2020-07-04,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,50,33.5
2020-07-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,45,40.5
2020-07-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,45.5,40
2020-07-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,52.5,42
2020-07-04,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,22,37
2020-07-04,"Linville Falls","Avery",35.972347,-81.933072,7,2020,43,37
2020-07-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,44,36
2020-07-04,"Millbrook School","Wake",35.856111,-78.574167,7,2020,41,38.5
2020-07-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,22,33.5
2020-07-04,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,35,37.5
2020-07-05,"Bryson City","Swain",35.434767,-83.442133,7,2020,38,28
2020-07-05,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,8,28.5
2020-07-05,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,31,34
2020-07-05,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,15,42.5
2020-07-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,31.5
2020-07-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,23,39
2020-07-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,26,42
2020-07-05,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,18,33.5
2020-07-05,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,26.5
2020-07-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,23,37.5
2020-07-05,"Millbrook School","Wake",35.856111,-78.574167,7,2020,26.5,41
2020-07-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,25,34.5
2020-07-05,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,23,39
2020-07-06,"Bryson City","Swain",35.434767,-83.442133,7,2020,32,27
2020-07-06,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,0,26.5
2020-07-06,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,34,31.5
2020-07-06,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,17,34
2020-07-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,36
2020-07-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,25,39.5
2020-07-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,28,34
2020-07-06,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,39
2020-07-06,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,26.5
2020-07-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,21,40.5
2020-07-06,"Millbrook School","Wake",35.856111,-78.574167,7,2020,25.5,38
2020-07-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,16,41
2020-07-06,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,24,37
2020-07-07,"Bryson City","Swain",35.434767,-83.442133,7,2020,29,27
2020-07-07,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,23,32.5
2020-07-07,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,33,34.5
2020-07-07,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,24.5,31.5
2020-07-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,6,36
2020-07-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,31.5,36.5
2020-07-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,27.6666666666667,36.5
2020-07-07,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,30.5
2020-07-07,"Linville Falls","Avery",35.972347,-81.933072,7,2020,22,26.5
2020-07-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,21,35
2020-07-07,"Millbrook School","Wake",35.856111,-78.574167,7,2020,28.3333333333333,33.5
2020-07-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,30,34.5
2020-07-07,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,30,29
2020-07-08,"Bryson City","Swain",35.434767,-83.442133,7,2020,33,31
2020-07-08,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,10,31
2020-07-08,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,21,44
2020-07-08,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,24,35.5
2020-07-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,50.5
2020-07-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,25,70.5
2020-07-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,18,45
2020-07-08,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,33
2020-07-08,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,32.5
2020-07-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,14,39
2020-07-08,"Millbrook School","Wake",35.856111,-78.574167,7,2020,22.5,40
2020-07-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,22,35
2020-07-08,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,20,35
2020-07-09,"Bryson City","Swain",35.434767,-83.442133,7,2020,34,36
2020-07-09,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,12,31
2020-07-09,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,23,41.5
2020-07-09,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,28,37.5
2020-07-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,40.5
2020-07-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,23,42.5
2020-07-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,20,40.5
2020-07-09,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,39
2020-07-09,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,37
2020-07-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,22,39.5
2020-07-09,"Millbrook School","Wake",35.856111,-78.574167,7,2020,22.5,43
2020-07-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,29,40
2020-07-09,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,18,42
2020-07-10,"Bryson City","Swain",35.434767,-83.442133,7,2020,36,36
2020-07-10,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,26,58
2020-07-10,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,47,45
2020-07-10,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,47.5,64
2020-07-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,30,41.5
2020-07-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,46.5,52.5
2020-07-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,46,49.5
2020-07-10,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,56,59.5
2020-07-10,"Linville Falls","Avery",35.972347,-81.933072,7,2020,34,38
2020-07-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,40,47
2020-07-10,"Millbrook School","Wake",35.856111,-78.574167,7,2020,45.3333333333333,60.5
2020-07-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,46.5,65.5
2020-07-10,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,49,60
2020-07-11,"Bryson City","Swain",35.434767,-83.442133,7,2020,38,33.5
2020-07-11,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,51,53.5
2020-07-11,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,52,44.5
2020-07-11,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,61,46
2020-07-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,43.5
2020-07-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,53,68.5
2020-07-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,52,49.5
2020-07-11,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,54,51
2020-07-11,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,34.5
2020-07-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,48,55
2020-07-11,"Millbrook School","Wake",35.856111,-78.574167,7,2020,61.5,64
2020-07-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,60,62.5
2020-07-11,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,67,62
2020-07-12,"Bryson City","Swain",35.434767,-83.442133,7,2020,47,31
2020-07-12,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,36,37.5
2020-07-12,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,48,67
2020-07-12,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,56,46
2020-07-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,41
2020-07-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,52,59
